product_id,link_x,title_x,tag_x,audience_men,audience_women,audience_kids,link_y,title_y,tag_y,price,colors,page,color,img
VN000D9TYLW,/en-us/p/premium-2022/premium-super-lowpro-shoe-VN000D9TYLW,Premium Super Lowpro Shoe,"Lifestyle, Lightweight Cushioning, Vintage Trainer, Leather",False,True,False,/en-us/p/premium-2022/premium-super-lowpro-shoe-VN000D9TYLW,Premium Super Lowpro Shoe,"Lifestyle, Lightweight Cushioning, Vintage Trainer, Leather",Initial price:$105.00Previous discounted price:$84.95Current discounted price:$50.97,3 colors,17,Yellow,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752017029/VN000D9TYLW-HERO/Premium-Super-Lowpro-Shoe.png"
VN000CZ0BML,/en-us/p/shoes/icons/sk8-hi-5325/little-kids-halloween-sk8-hi-side-zip-shoe-VN000CZ0BML,Little Kids Sk8-Hi Side Zip Halloween Shoe,"Lifestyle, Original Icon, Glow-in-the-Dark, 4 - 8 Year Olds",False,False,True,/en-us/p/shoes/icons/sk8-hi-5325/little-kids-halloween-sk8-hi-side-zip-shoe-VN000CZ0BML,Little Kids Sk8-Hi Side Zip Halloween Shoe,"Lifestyle, Original Icon, Glow-in-the-Dark, 4 - 8 Year Olds",Initial price:$50.00Previous discounted price:$39.95Current discounted price:$23.97,8 colors,17,In the Shadows Black / Port Red,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1755036688/VN000CZ0BML-HERO/Little-Kids-Sk8Hi-Side-Zip-Halloween-Shoe.png"
VN000D752N1,/en-us/p/shoes/knu-skool-5840/knu-skool-suede-shoe-VN000D752N1,Knu Skool Shoe,"Lifestyle, Retro Chunky, Suede",True,False,False,/en-us/p/shoes/knu-skool-5840/knu-skool-suede-shoe-VN000D752N1,Knu Skool Shoe,"Lifestyle, Retro Chunky, Suede",Initial price:$85.00Previous discounted price:$54.95Current discounted price:$32.97,15+ colors,17,Neutral Beige,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1740715198/VN000D752N1-HERO/Knu-Skool-Shoe.png"
VN000D61UUI,/en-us/p/shoes/ultrarange-5140/ultrarange-20-shoe-VN000D61UUI,UltraRange 2.0 Shoe,"Multi-Terrain, Lightweight, Cushioning, Traction",False,True,False,/en-us/p/shoes/ultrarange-5140/ultrarange-20-shoe-VN000D61UUI,UltraRange 2.0 Shoe,"Multi-Terrain, Lightweight, Cushioning, Traction",Initial price:$100.00Previous discounted price:$89.95Current discounted price:$53.97,15+ colors,17,Evening Haze Lavender Purple / Beige,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1754612030/VN000D61UUI-HERO/UltraRange-20-Shoe.png"
VN000EFKBRD,/en-us/p/shoes/icons/old-skool-5205/premium-old-skool-shoe-VN000EFKBRD,Premium Old Skool Shoe,"Lifestyle, Icon, Engineered Knit, Cushioning",True,False,False,/en-us/p/shoes/icons/old-skool-5205/premium-old-skool-shoe-VN000EFKBRD,Premium Old Skool Shoe,"Lifestyle, Icon, Engineered Knit, Cushioning",Initial price:$115.00Previous discounted price:$79.95Current discounted price:$47.97,3 colors,17,Geo Check Bordeaux Red,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1750715231/VN000EFKBRD-HERO/Premium-Old-Skool-Shoe.jpg"
VN000NBY7WM,/en-us/p/40-sos-promo-7000/authentic-trucker-hat-VN000NBY7WM,Authentic Trucker Hat,"Ventilated, Adjustable Snap",True,False,False,/en-us/p/40-sos-promo-7000/authentic-trucker-hat-VN000NBY7WM,Authentic Trucker Hat,"Ventilated, Adjustable Snap",Initial price:$24.00Previous discounted price:$9.95Current discounted price:$5.97,2 colors,17,White / True Blue,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752776568/VN000NBY7WM-HERO/Authentic-Trucker-Hat.png"
VN000EFKBX9,/en-us/p/shoes/icons/old-skool-5205/premium-old-skool-shoe-VN000EFKBX9,Premium Old Skool Shoe,"Lifestyle, Icon, Engineered Knit, Cushioning",True,False,False,/en-us/p/shoes/icons/old-skool-5205/premium-old-skool-shoe-VN000EFKBX9,Premium Old Skool Shoe,"Lifestyle, Icon, Engineered Knit, Cushioning",Initial price:$115.00Previous discounted price:$89.95Current discounted price:$53.97,3 colors,17,Cheetah Navy Blue,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1750714865/VN000EFKBX9-HERO/Premium-Old-Skool-Shoe.jpg"
VN000VB4YS5,/en-us/p/shoes/knu-skool-5840/little-kids-knu-skool-shoe-VN000VB4YS5,Little Kids Knu Skool Shoe,"Lifestyle, Retro Chunky, Easy-On, 4 - 8 Year Olds",False,False,True,/en-us/p/shoes/knu-skool-5840/little-kids-knu-skool-shoe-VN000VB4YS5,Little Kids Knu Skool Shoe,"Lifestyle, Retro Chunky, Easy-On, 4 - 8 Year Olds",Initial price:$48.00Previous discounted price:$39.95Current discounted price:$23.97 - $35.97,13 colors,17,Leopard Brown / Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752018958/VN000VB4YS5-HERO/Little-Kids-Knu-Skool-Shoe.png"
VN000D2VB5P,/en-us/p/shoes/icons/old-skool-5205/big-kids-old-skool-shoe-VN000D2VB5P,Big Kids Old Skool Shoe,"Lifestyle, Original Icon, 8 - 13 Year Olds",False,False,True,/en-us/p/shoes/icons/old-skool-5205/big-kids-old-skool-shoe-VN000D2VB5P,Big Kids Old Skool Shoe,"Lifestyle, Original Icon, 8 - 13 Year Olds",Initial price:$50.00Previous discounted price:$44.95Current discounted price:$26.97,7 colors,17,Black / Purple,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752714830/VN000D2VB5P-HERO/Big-Kids-Old-Skool-Shoe.png"
VN000CYABML,/en-us/p/shoes/icons/old-skool-5205/little-kids-old-skool-v-halloween-shoe-VN000CYABML,Little Kids Old Skool V Halloween Shoe,"Lifestyle, Original Icon, Easy-On, Glow-in-the-Dark, 4 - 8 Year Olds",False,False,True,/en-us/p/shoes/icons/old-skool-5205/little-kids-old-skool-v-halloween-shoe-VN000CYABML,Little Kids Old Skool V Halloween Shoe,"Lifestyle, Original Icon, Easy-On, Glow-in-the-Dark, 4 - 8 Year Olds",Initial price:$50.00Previous discounted price:$39.95Current discounted price:$23.97,10 colors,17,In the Shadows Black / Port Red,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1755036675/VN000CYABML-HERO/Little-Kids-Old-Skool-V-Halloween-Shoe.png"
VN000EGCYJ7,/en-us/p/shoes/knu-skool-5840/big-kids-knu-skool-shoe-VN000EGCYJ7,Big Kids Knu Skool Shoe,"Lifestyle, Retro Chunky, 8 - 13 Year Olds",False,False,True,/en-us/p/shoes/knu-skool-5840/big-kids-knu-skool-shoe-VN000EGCYJ7,Big Kids Knu Skool Shoe,"Lifestyle, Retro Chunky, 8 - 13 Year Olds",Initial price:$58.00Previous discounted price:$49.95Current discounted price:$29.97,10 colors,17,Camo Black / Green,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1748990951/VN000EGCYJ7-HERO/Big-Kids-Knu-Skool-Shoe.png"
VN000EB9GMY,/en-us/p/shoes/knu-skool-5840/little-kids-knu-skool-shoe-VN000EB9GMY,Little Kids Knu Skool Shoe,"Lifestyle, Retro Chunky, Easy-On, 4 - 8 Year Olds",False,False,True,/en-us/p/shoes/knu-skool-5840/little-kids-knu-skool-shoe-VN000EB9GMY,Little Kids Knu Skool Shoe,"Lifestyle, Retro Chunky, Easy-On, 4 - 8 Year Olds",Initial price:$45.00Previous discounted price:$39.95Current discounted price:$23.97,13 colors,17,Dawn Pink / True White,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1748990903/VN000EB9GMY-HERO/Little-Kids-Knu-Skool-Shoe.png"
VN000D22EMU,/en-us/p/shoes/knu-skool-5840/knu-skool-shoe-VN000D22EMU,Knu Skool Shoe,"Lifestyle, Retro Chunky, Suede",True,False,False,/en-us/p/shoes/knu-skool-5840/knu-skool-shoe-VN000D22EMU,Knu Skool Shoe,"Lifestyle, Retro Chunky, Suede",Initial price:$85.00Previous discounted price:$64.95Current discounted price:$38.97,15+ colors,17,Dried Kelp Green,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752018697/VN000D22EMU-HERO/Knu-Skool-Shoe.png"
VN000D0TCY7,/en-us/p/shoes/icons/classic-slip-on-5315/toddler-classic-slip-on-v-shoe-VN000D0TCY7,Toddler Classic Slip-On V Shoe,"Lifestyle, Easy-On, 9 Month - 4 Year Olds",False,False,True,/en-us/p/shoes/icons/classic-slip-on-5315/toddler-classic-slip-on-v-shoe-VN000D0TCY7,Toddler Classic Slip-On V Shoe,"Lifestyle, Easy-On, 9 Month - 4 Year Olds",Initial price:$38.00Previous discounted price:$29.95Current discounted price:$17.97,2 colors,17,White / Pink,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1754608666/VN000D0TCY7-HERO/Toddler-Classic-SlipOn-V-Shoe.png"
VN000D9T12Q,/en-us/p/premium-2022/premium-super-lowpro-shoe-VN000D9T12Q,Premium Super Lowpro Shoe,"Lifestyle, Lightweight Cushioning, Vintage Trainer, Leather",False,True,False,/en-us/p/premium-2022/premium-super-lowpro-shoe-VN000D9T12Q,Premium Super Lowpro Shoe,"Lifestyle, Lightweight Cushioning, Vintage Trainer, Leather",Initial price:$105.00Previous discounted price:$59.95Current discounted price:$50.97,3 colors,17,Solar Orange,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752017014/VN000D9T12Q-HERO/Premium-Super-Lowpro-Shoe.png"
VN000D7GBH7,/en-us/p/shoes/sandals-5215/la-costa-checkerboard-slide-on-sandal-VN000D7GBH7,La Costa Checkerboard Slide-On Sandal,"Lifestyle, Cushioning",False,True,False,/en-us/p/shoes/sandals-5215/la-costa-checkerboard-slide-on-sandal-VN000D7GBH7,La Costa Checkerboard Slide-On Sandal,"Lifestyle, Cushioning",Initial price:$35.00Previous discounted price:$27.95Current discounted price:$16.77,6 colors,17,Iceberg Green / White,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1754611579/VN000D7GBH7-HERO/La-Costa-Checkerboard-SlideOn-Sandal.png"
VN000CYPP1T,/en-us/p/shoes/icons/sk8-hi-5325/little-kids-sk8-hi-reissue-side-zip-shoe-VN000CYPP1T,Little Kids SK8-Hi Reissue Side Zip Shoe,"Lifestyle, Easy-On, 4 - 8 Year Olds",False,False,True,/en-us/p/shoes/icons/sk8-hi-5325/little-kids-sk8-hi-reissue-side-zip-shoe-VN000CYPP1T,Little Kids SK8-Hi Reissue Side Zip Shoe,"Lifestyle, Easy-On, 4 - 8 Year Olds",Initial price:$45.00Previous discounted price:$34.95Current discounted price:$20.97,8 colors,17,Banana Cream Yellow,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1755307543/VN000CYPP1T-HERO/Little-Kids-SK8Hi-Reissue-Side-Zip-Shoe.png"
VN000D2TBRR,/en-us/p/shoes/knu-skool-5840/youth-knu-skool-shoe-VN000D2TBRR,Big Kids Knu Skool Shoe,,False,False,True,/en-us/p/shoes/knu-skool-5840/youth-knu-skool-shoe-VN000D2TBRR,Big Kids Knu Skool Shoe,,Initial price:$55.00Previous discounted price:$49.95Current discounted price:$29.97,10 colors,17,Black / Racing Red,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1744835943/VN000D2TBRR-HERO/Big-Kids-Knu-Skool-Shoe.png"
VN000CYDP1T,/en-us/p/shoes/icons/old-skool-5205/big-kids-old-skool-v-checkerboard-shoe-VN000CYDP1T,Big Kids Old Skool V Checkerboard Shoe,"Lifestyle, Easy-On, 8 - 13 Year Olds",False,False,True,/en-us/p/shoes/icons/old-skool-5205/big-kids-old-skool-v-checkerboard-shoe-VN000CYDP1T,Big Kids Old Skool V Checkerboard Shoe,"Lifestyle, Easy-On, 8 - 13 Year Olds",Initial price:$48.00Previous discounted price:$39.95Current discounted price:$23.97,10 colors,17,Banana Cream Yellow / White,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1754608366/VN000CYDP1T-HERO/Big-Kids-Old-Skool-V-Checkerboard-Shoe.png"
VN000D8ZCJA,/en-us/p/shoes/mary-jane-6105/premium-mary-jane-pearlized-shoe-VN000D8ZCJA,Premium Mary Jane Pearlized Shoe,"Lifestyle, Buckle Closure, Pearlized Leather, Cushioning",False,True,False,/en-us/p/shoes/mary-jane-6105/premium-mary-jane-pearlized-shoe-VN000D8ZCJA,Premium Mary Jane Pearlized Shoe,"Lifestyle, Buckle Closure, Pearlized Leather, Cushioning",Initial price:$120.00Previous discounted price:$99.95Current discounted price:$59.97,5 colors,17,White,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1744647767/VN000D8ZCJA-HERO/Premium-Mary-Jane-Pearlized-Shoe.png"
VN000D1JO3N,/en-us/p/shoes/hylane-1001/hylane-shoe-VN000D1JO3N,Hylane Shoe,"Lifestyle, Retro Chunky",False,True,False,/en-us/p/shoes/hylane-1001/hylane-shoe-VN000D1JO3N,Hylane Shoe,"Lifestyle, Retro Chunky",Initial price:$90.00Previous discounted price:$69.95Current discounted price:$41.97,11 colors,17,Sepia Rose Pink,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1754608852/VN000D1JO3N-HERO/Hylane-Shoe.png"
VN000D4FBER,/en-us/p/shoes/icons/classic-slip-on-5315/toddler-classic-slip-on-v-shoe-VN000D4FBER,Toddler Classic Slip-On V Shoe,"Lifestyle, Easy-On, 9 Month - 4 Year Olds",False,False,True,/en-us/p/shoes/icons/classic-slip-on-5315/toddler-classic-slip-on-v-shoe-VN000D4FBER,Toddler Classic Slip-On V Shoe,"Lifestyle, Easy-On, 9 Month - 4 Year Olds",Initial price:$40.00Previous discounted price:$24.95Current discounted price:$14.97,2 colors,17,Blue / Yellow / Rainbow,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1754609117/VN000D4FBER-HERO/Toddler-Classic-SlipOn-V-Shoe.png"
VN0A3VC1445,/en-us/p/shoes/icons/sk8-hi-5325/customs-sk8-hi-shoe-VN0A3VC1445?recipe=8e177509aa4b0121846e6d043a12d7a1,Customs Sk8-Hi Shoe,,False,True,False,/en-us/p/shoes/icons/sk8-hi-5325/customs-sk8-hi-shoe-VN0A3VC1445?recipe=8e177509aa4b0121846e6d043a12d7a1,Customs Sk8-Hi Shoe,,$110.00,,17,Customs,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1743540452/VN0A3VC1445-HERO/Customs-Sk8Hi-Shoe.jpg"
VN000E7UTWB,/en-us/p/shoes/upland-6130/upland-shoe-VN000E7UTWB,Upland Shoe,"Lifestyle, Retro Chunky, Leather",True,True,False,/en-us/p/shoes/upland-6130/upland-shoe-VN000E7UTWB,Upland Shoe,"Lifestyle, Retro Chunky, Leather",Initial price:$95.00Previous discounted price:$74.95Current discounted price:$44.97,15+ colors,17,True White / Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752018819/VN000E7UTWB-HERO/Upland-Shoe.png"
VN000D6RB8C,/en-us/p/shoes/lowland-5745/lowland-20-shoe-VN000D6RB8C,Lowland 2.0 Shoe,"Lifestyle, Improved Grip",True,False,False,/en-us/p/shoes/lowland-5745/lowland-20-shoe-VN000D6RB8C,Lowland 2.0 Shoe,"Lifestyle, Improved Grip",Initial price:$85.00Previous discounted price:$64.95Current discounted price:$38.97,10 colors,17,Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1755307938/VN000D6RB8C-HERO/Lowland-20-Shoe.png"
VN000D9JCHW,/en-us/p/shoes/icons/old-skool-5205/premium-old-skool-shoe-VN000D9JCHW,Premium Old Skool Shoe,"Lifestyle, Icon, Suede, Cushioning",True,False,False,/en-us/p/shoes/icons/old-skool-5205/premium-old-skool-shoe-VN000D9JCHW,Premium Old Skool Shoe,"Lifestyle, Icon, Suede, Cushioning",Initial price:$100.00Previous discounted price:$79.95Current discounted price:$47.97,12 colors,17,Creme Brule Beige,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752016962/VN000D9JCHW-HERO/Premium-Old-Skool-Shoe.png"
VN0A3VC1571,/en-us/p/shoes/icons/classic-slip-on-5315/customs-skate-slip-on-shoe-VN0A3VC1571?recipe=f6f744bf7308f11ec2cbbffa69e4cbf1,Customs Skate Slip-On Shoe,,True,False,False,/en-us/p/shoes/icons/classic-slip-on-5315/customs-skate-slip-on-shoe-VN0A3VC1571?recipe=f6f744bf7308f11ec2cbbffa69e4cbf1,Customs Skate Slip-On Shoe,,$90.00,,17,Customs,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1743541092/VN0A3VC1571-HERO/Customs-Skate-SlipOn-Shoe.jpg"
VN000D1GYB2,/en-us/p/shoes-00081/rowley-xlt-shoe-VN000D1GYB2,Rowley XLT Shoe,"Lifestyle, Lightweight Cushioning, Signature",True,False,False,/en-us/p/shoes-00081/rowley-xlt-shoe-VN000D1GYB2,Rowley XLT Shoe,"Lifestyle, Lightweight Cushioning, Signature",Initial price:$120.00Previous discounted price:$99.95Current discounted price:$59.97,3 colors,17,White / Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1754608800/VN000D1GYB2-HERO/Rowley-XLT-Shoe.png"
VN000EGCYS5,/en-us/p/shoes/knu-skool-5840/big-kids-knu-skool-shoe-VN000EGCYS5,Big Kids' Knu Skool Shoe,"Lifestyle, Retro Chunky, 8 - 13 Year Olds",False,False,True,/en-us/p/shoes/knu-skool-5840/big-kids-knu-skool-shoe-VN000EGCYS5,Big Kids' Knu Skool Shoe,"Lifestyle, Retro Chunky, 8 - 13 Year Olds",Initial price:$58.00Previous discounted price:$49.95Current discounted price:$29.97 - $41.97,10 colors,17,Leopard Brown / Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752018904/VN000EGCYS5-HERO/Big-Kids-Knu-Skool-Shoe.png"
VN000D48R2S,/en-us/p/shoes/icons/old-skool-5205/big-kids-old-skool-v-checkerboard-shoe-VN000D48R2S,Big Kids Old Skool V Checkerboard Shoe,"Lifestyle, Easy-On, 8 - 13 Year Olds",False,False,True,/en-us/p/shoes/icons/old-skool-5205/big-kids-old-skool-v-checkerboard-shoe-VN000D48R2S,Big Kids Old Skool V Checkerboard Shoe,"Lifestyle, Easy-On, 8 - 13 Year Olds",Initial price:$58.00Previous discounted price:$49.95Current discounted price:$29.97,3 colors,18,Beige,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1755308212/VN000D48R2S-HERO/Big-Kids-Old-Skool-V-Checkerboard-Shoe.png"
VN0A7Q5MB69,/en-us/p/shoes/icons/old-skool-5205/old-skool-stackform-soft-suede-shoe-VN0A7Q5MB69,Old Skool Stackform Soft Suede Shoe,"Lifestyle, Platform",False,True,False,/en-us/p/shoes/icons/old-skool-5205/old-skool-stackform-soft-suede-shoe-VN0A7Q5MB69,Old Skool Stackform Soft Suede Shoe,"Lifestyle, Platform",Initial price:$90.00Previous discounted price:$64.95Current discounted price:$38.97,5 colors,18,Burro Brown,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1753921977/VN0A7Q5MB69-HERO/Old-Skool-Stackform-Soft-Suede-Shoe.png"
VN000D8NRV2,/en-us/p/shoes/hylane-1001/hylane-shoe-VN000D8NRV2,Hylane Shoe,"Lifestyle, Retro Puffy, Leather",True,False,False,/en-us/p/shoes/hylane-1001/hylane-shoe-VN000D8NRV2,Hylane Shoe,"Lifestyle, Retro Puffy, Leather",Initial price:$90.00Previous discounted price:$59.95Current discounted price:$35.97,11 colors,18,Stormy Weather Blue,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1750719004/VN000D8NRV2-HERO/Hylane-Shoe.jpg"
VN000EB9GYS,/en-us/p/shoes/knu-skool-5840/little-kids-knu-skool-shoe-VN000EB9GYS,Little Kids Knu Skool Shoe,"Lifestyle, Retro Chunky, Easy-On, 4 - 8 Year Olds",False,False,True,/en-us/p/shoes/knu-skool-5840/little-kids-knu-skool-shoe-VN000EB9GYS,Little Kids Knu Skool Shoe,"Lifestyle, Retro Chunky, Easy-On, 4 - 8 Year Olds",Initial price:$45.00Previous discounted price:$39.95Current discounted price:$23.97,13 colors,18,Grey / Olive Green,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752018862/VN000EB9GYS-HERO/Little-Kids-Knu-Skool-Shoe.png"
VN000D3485T,/en-us/p/shoes/mary-jane-6105/premium-mary-jane-lowpro-shoe-VN000D3485T,Premium Mary Jane Lowpro Shoe,"Lifestyle, Tweed, Metal Strap Buckle, Cushioning",False,True,False,/en-us/p/shoes/mary-jane-6105/premium-mary-jane-lowpro-shoe-VN000D3485T,Premium Mary Jane Lowpro Shoe,"Lifestyle, Tweed, Metal Strap Buckle, Cushioning",Initial price:$90.00Previous discounted price:$79.95Current discounted price:$47.97,2 colors,18,Frost Grey,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752507994/VN000D3485T-HERO/Premium-Mary-Jane-Lowpro-Shoe.png"
VN000D3J689,/en-us/p/shoes-00081/skate-cab-4-shoe-VN000D3J689,Skate Cab 4 Shoe,"Skateboarding, Impact Protection, Next-Level Grip",False,True,False,/en-us/p/shoes-00081/skate-cab-4-shoe-VN000D3J689,Skate Cab 4 Shoe,"Skateboarding, Impact Protection, Next-Level Grip",Initial price:$100.00Previous discounted price:$79.95Current discounted price:$47.97,1 color,18,Baby Blue,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1754608908/VN000D3J689-HERO/Skate-Cab-4-Shoe.png"
VN0A3VC1567,/en-us/p/shoes/icons/authentic-5310/customs-skate-authentic-shoe-VN0A3VC1567?recipe=b312de94240ef645139f86bc5d50ea8e,Customs Skate Authentic Shoe,,True,False,False,/en-us/p/shoes/icons/authentic-5310/customs-skate-authentic-shoe-VN0A3VC1567?recipe=b312de94240ef645139f86bc5d50ea8e,Customs Skate Authentic Shoe,,$90.00,,18,Customs,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1743541039/VN0A3VC1567-HERO/Customs-Skate-Authentic-Shoe.jpg"
VN0A3VC1555,/en-us/p/shoes/icons/authentic-5310/customs-authentic-suede-shoe-VN0A3VC1555?recipe=54391079788eea6e6e16b60dc1adc7a1,Customs Authentic Suede Shoe,,False,True,False,/en-us/p/shoes/icons/authentic-5310/customs-authentic-suede-shoe-VN0A3VC1555?recipe=54391079788eea6e6e16b60dc1adc7a1,Customs Authentic Suede Shoe,,$90.00,,18,Customs,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1742345171/VN0A3VC1555-HERO/Customs-Authentic-Suede-Shoe.png"
VN0A3VC1553,/en-us/p/shoes/icons/authentic-5310/customs-authentic-suede-shoe-VN0A3VC1553?recipe=fa32060039c60c79a30de93a4d5f4123,Customs Authentic Suede Shoe,,True,True,False,/en-us/p/shoes/icons/authentic-5310/customs-authentic-suede-shoe-VN0A3VC1553?recipe=fa32060039c60c79a30de93a4d5f4123,Customs Authentic Suede Shoe,,$90.00,,18,Customs,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1742345160/VN0A3VC1553-HERO/Customs-Authentic-Suede-Shoe.png"
VN000D4NKCZ,/en-us/p/shoes/hylane-1001/little-kids-hylane-shoe-VN000D4NKCZ,Little Kids Hylane Shoe,"Lifestyle, Retro Puffy, Easy-On, 4 - 8 Year Olds",False,False,True,/en-us/p/shoes/hylane-1001/little-kids-hylane-shoe-VN000D4NKCZ,Little Kids Hylane Shoe,"Lifestyle, Retro Puffy, Easy-On, 4 - 8 Year Olds",Initial price:$55.00Previous discounted price:$49.95Current discounted price:$29.97,7 colors,18,Grape Leaf Green,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1750718580/VN000D4NKCZ-HERO/Little-Kids-Hylane-Shoe.jpg"
VN0A3VC1529,/en-us/p/customs-0004/customs-old-skool-shoe-VN0A3VC1529?recipe=67c33777fadb9cf87989540bfe6cf199,Customs Old Skool Shoe,,True,False,False,/en-us/p/customs-0004/customs-old-skool-shoe-VN0A3VC1529?recipe=67c33777fadb9cf87989540bfe6cf199,Customs Old Skool Shoe,,$100.00,,18,Customs,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1743540643/VN0A3VC1529-HERO/Customs-Old-Skool-Shoe.jpg"
VN000D4PFCB,/en-us/p/shoes/hylane-1001/big-kids-hylane-shoe-VN000D4PFCB,Big Kids Hylane Shoe,"Lifestyle, Retro Chunky, 8 - 13 Year Olds",False,False,True,/en-us/p/shoes/hylane-1001/big-kids-hylane-shoe-VN000D4PFCB,Big Kids Hylane Shoe,"Lifestyle, Retro Chunky, 8 - 13 Year Olds",Initial price:$65.00Previous discounted price:$54.95Current discounted price:$32.97,8 colors,18,Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1755307923/VN000D4PFCB-HERO/Big-Kids-Hylane-Shoe.png"
